82:	     0.154252929227
43:	     0.146251894766
230:	     0.112691550856
31:	     0.107982336510
58:	     0.093688268576
90:	     0.083462906973
811:	     0.072687889978
307:	     0.066655649096
4:	     0.044899279655
737:	     0.042081694113
572:	     0.042046046279
613:	     0.036247560635
734:	     0.033647718626
217:	     0.032952367328
334:	     0.030763182723
30:	     0.026954821677
223:	     0.025572286293
215:	     0.025224965051
18:	     0.025080783261
95:	     0.023821815918
224:	     0.022306972625
7:	     0.022240117069
23:	     0.019915545799
237:	     0.019442837541
842:	     0.019014298953
799:	     0.018130054532
292:	     0.016794081277
2:	     0.016471558144
733:	     0.016086019902
1170:	     0.015267864850
236:	     0.015216469836
712:	     0.015067505487
331:	     0.013917707611
233:	     0.012933627756
1073:	     0.012842996922
337:	     0.012583200550
142:	     0.011885094381
800:	     0.011420811826
784:	     0.010316683389
1887:	     0.010299358887
790:	     0.010280101073
1070:	     0.009351575100
452:	     0.009321437914
277:	     0.009275524353
714:	     0.008940410370
158:	     0.008889616069
456:	     0.008888975251
1582:	     0.008831203075
441:	     0.008656443252
1285:	     0.008617441051
288:	     0.008405853923
914:	     0.007700271786
2340:	     0.007668572117
242:	     0.007667434857
105:	     0.007272248276
658:	     0.007263447763
775:	     0.007166686331
921:	     0.006853848183
426:	     0.006346284257
152:	     0.006268852516
919:	     0.006239795774
410:	     0.006090623346
110:	     0.006004533283
817:	     0.005988173406
941:	     0.005985804088
2268:	     0.005979422864
679:	     0.005906599998
1692:	     0.005848593863
639:	     0.005635153015
2430:	     0.005544710672
693:	     0.005536019223
3630:	     0.005503294049
402:	     0.005424372571
99:	     0.005194246721
1031:	     0.005172467976
543:	     0.004922361924
532:	     0.004847165575
2108:	     0.004828335716
12:	     0.004723496842
2460:	     0.004722765159
226:	     0.004719247796
968:	     0.004692482821
481:	     0.004664395492
4080:	     0.004590154746
473:	     0.004507503805
541:	     0.004453166779
3179:	     0.004317274516
2338:	     0.004242350882
1282:	     0.004102158540
855:	     0.004096503259
593:	     0.004038582645
667:	     0.003984155341
347:	     0.003969680851
2635:	     0.003955057137
754:	     0.003945690493
747:	     0.003945369748
240:	     0.003936851115
1256:	     0.003927544780
3162:	     0.003919266373
127:	     0.003917701261
1612:	     0.003914205282
319:	     0.003901237362
2650:	     0.003886243214
1058:	     0.003874708399
1090:	     0.003820163747
3803:	     0.003796146865
438:	     0.003792983284
847:	     0.003699145404
3455:	     0.003682752148
1488:	     0.003662535876
931:	     0.003644338248
255:	     0.003599244836
560:	     0.003589087630
1163:	     0.003533950935
353:	     0.003473711846
972:	     0.003464941138
642:	     0.003408566541
2070:	     0.003351832605
546:	     0.003314962367
3815:	     0.003304206747
1633:	     0.003136295296
2176:	     0.003119911367
900:	     0.003095631958
2344:	     0.003066165025
2498:	     0.003039117541
3084:	     0.003028210363
792:	     0.003021127721
4319:	     0.003012699585
970:	     0.002968513615
1503:	     0.002965401968
985:	     0.002893548675
2144:	     0.002893490015
1354:	     0.002829723065
2531:	     0.002799121850
1609:	     0.002780516264
1589:	     0.002778175226
124:	     0.002774299672
1680:	     0.002727669608
2308:	     0.002715518955
5380:	     0.002707946204
913:	     0.002633177859
196:	     0.002622191283
2250:	     0.002620662945
1194:	     0.002591543721
447:	     0.002573421787
2177:	     0.002569270924
247:	     0.002565032721
1053:	     0.002519557709
3044:	     0.002518117529
3683:	     0.002495862675
3535:	     0.002481863757
2418:	     0.002441918238
707:	     0.002413618460
802:	     0.002352598424
4476:	     0.002343096678
3460:	     0.002342928513
3679:	     0.002339668498
633:	     0.002332096564
3414:	     0.002325110697
698:	     0.002303011400
1941:	     0.002300407919
564:	     0.002268515900
298:	     0.002244661924
2006:	     0.002197853120
934:	     0.002173955787
2317:	     0.002133233666
2705:	     0.002125822489
10116:	     0.002112902067
6214:	     0.002108298149
2362:	     0.002094757364
697:	     0.002078171683
11589:	     0.002038046159
620:	     0.002037577595
245:	     0.002033216705
2298:	     0.002006792947
1694:	     0.001996235114
484:	     0.001994023993
3112:	     0.001988153596
2492:	     0.001986102453
3899:	     0.001983588067
12986:	     0.001982996590
3753:	     0.001967536726
1002:	     0.001965767522
1610:	     0.001961633410
104:	     0.001959122470
2468:	     0.001947453731
6031:	     0.001941058543
2456:	     0.001930538135
772:	     0.001929719234
2662:	     0.001912901971
4556:	     0.001910599274
6863:	     0.001889821728
608:	     0.001872663490
963:	     0.001868157635
1101:	     0.001850112952
8:	     0.001843497755
908:	     0.001836538809
2020:	     0.001817445823
3921:	     0.001810059476
578:	     0.001795592194
1944:	     0.001780527518
886:	     0.001774489777
2534:	     0.001766250691
505:	     0.001737653072
1226:	     0.001734801400
2862:	     0.001727786085
6428:	     0.001709674184
1462:	     0.001700796861
1995:	     0.001699489841
2167:	     0.001696278296
489:	     0.001692890705
2469:	     0.001689041346
2334:	     0.001683338729
1533:	     0.001671860936
5476:	     0.001668844212
795:	     0.001655962681
1210:	     0.001642526151
2399:	     0.001638897425
688:	     0.001638641478
1060:	     0.001635713121
611:	     0.001625264262
710:	     0.001618604719
2522:	     0.001593961664
646:	     0.001592912140
719:	     0.001589654382
7720:	     0.001588111934
1469:	     0.001583433775
1057:	     0.001580523971
2770:	     0.001576238690
887:	     0.001566211339
1531:	     0.001558374148
219:	     0.001557369867
459:	     0.001534524325
2479:	     0.001522403303
1938:	     0.001521671351
706:	     0.001518818740
46:	     0.001492804681
2759:	     0.001492063052
5955:	     0.001437375207
